                Time          Cycles PC       Instr    Mnemonic
               94500              79 1c000080 0180006f jal              x0, 24             
            11426500           11411 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1040002f x11:00000000 x15:1040002e  PA:1040002e
            11446500           11431 1c00180e ff7ff06f jal              x0, -10            
            11447500           11432 1c001804 00c79363 bne              x15, x12, 6         x15:1040002f x12:10400048
            11450500           11435 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400030 x11:00000000 x15:1040002f  PA:1040002f
            11470500           11455 1c00180e ff7ff06f jal              x0, -10            
            11471500           11456 1c001804 00c79363 bne              x15, x12, 6         x15:10400030 x12:10400048
            11474500           11459 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400031 x11:00000000 x15:10400030  PA:10400030
            11494500           11479 1c00180e ff7ff06f jal              x0, -10            
            11495500           11480 1c001804 00c79363 bne              x15, x12, 6         x15:10400031 x12:10400048
            11498500           11483 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400032 x11:00000000 x15:10400031  PA:10400031
            11518500           11503 1c00180e ff7ff06f jal              x0, -10            
            11519500           11504 1c001804 00c79363 bne              x15, x12, 6         x15:10400032 x12:10400048
            11522500           11507 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400033 x11:00000000 x15:10400032  PA:10400032
            11542500           11527 1c00180e ff7ff06f jal              x0, -10            
            11543500           11528 1c001804 00c79363 bne              x15, x12, 6         x15:10400033 x12:10400048
            11546500           11531 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400034 x11:00000000 x15:10400033  PA:10400033
            11566500           11551 1c00180e ff7ff06f jal              x0, -10            
            11567500           11552 1c001804 00c79363 bne              x15, x12, 6         x15:10400034 x12:10400048
            11570500           11555 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400035 x11:00000000 x15:10400034  PA:10400034
            11590500           11575 1c00180e ff7ff06f jal              x0, -10            
            11591500           11576 1c001804 00c79363 bne              x15, x12, 6         x15:10400035 x12:10400048
            11594500           11579 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400036 x11:00000000 x15:10400035  PA:10400035
            11614500           11599 1c00180e ff7ff06f jal              x0, -10            
            11615500           11600 1c001804 00c79363 bne              x15, x12, 6         x15:10400036 x12:10400048
            11618500           11603 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400037 x11:00000000 x15:10400036  PA:10400036
            11638500           11623 1c00180e ff7ff06f jal              x0, -10            
            11639500           11624 1c001804 00c79363 bne              x15, x12, 6         x15:10400037 x12:10400048
            11642500           11627 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400038 x11:00000000 x15:10400037  PA:10400037
            11662500           11647 1c00180e ff7ff06f jal              x0, -10            
            11663500           11648 1c001804 00c79363 bne              x15, x12, 6         x15:10400038 x12:10400048
            11666500           11651 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400039 x11:00000000 x15:10400038  PA:10400038
            11686500           11671 1c00180e ff7ff06f jal              x0, -10            
            11687500           11672 1c001804 00c79363 bne              x15, x12, 6         x15:10400039 x12:10400048
            11690500           11675 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1040003a x11:00000000 x15:10400039  PA:10400039
            11710500           11695 1c00180e ff7ff06f jal              x0, -10            
            11711500           11696 1c001804 00c79363 bne              x15, x12, 6         x15:1040003a x12:10400048
            11714500           11699 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1040003b x11:00000000 x15:1040003a  PA:1040003a
            11734500           11719 1c00180e ff7ff06f jal              x0, -10            
            11735500           11720 1c001804 00c79363 bne              x15, x12, 6         x15:1040003b x12:10400048
            11738500           11723 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1040003c x11:00000000 x15:1040003b  PA:1040003b
            11758500           11743 1c00180e ff7ff06f jal              x0, -10            
            11759500           11744 1c001804 00c79363 bne              x15, x12, 6         x15:1040003c x12:10400048
            11762500           11747 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1040003d x11:00000000 x15:1040003c  PA:1040003c
            11782500           11767 1c00180e ff7ff06f jal              x0, -10            
            11783500           11768 1c001804 00c79363 bne              x15, x12, 6         x15:1040003d x12:10400048
            11786500           11771 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1040003e x11:00000000 x15:1040003d  PA:1040003d
            11806500           11791 1c00180e ff7ff06f jal              x0, -10            
            11807500           11792 1c001804 00c79363 bne              x15, x12, 6         x15:1040003e x12:10400048
            11810500           11795 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1040003f x11:00000000 x15:1040003e  PA:1040003e
            11830500           11815 1c00180e ff7ff06f jal              x0, -10            
            11831500           11816 1c001804 00c79363 bne              x15, x12, 6         x15:1040003f x12:10400048
            11834500           11819 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400040 x11:00000000 x15:1040003f  PA:1040003f
            11854500           11839 1c00180e ff7ff06f jal              x0, -10            
            11855500           11840 1c001804 00c79363 bne              x15, x12, 6         x15:10400040 x12:10400048
            11858500           11843 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400041 x11:00000000 x15:10400040  PA:10400040
            11878500           11863 1c00180e ff7ff06f jal              x0, -10            
            11879500           11864 1c001804 00c79363 bne              x15, x12, 6         x15:10400041 x12:10400048
            11882500           11867 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400042 x11:00000000 x15:10400041  PA:10400041
            11902500           11887 1c00180e ff7ff06f jal              x0, -10            
            11903500           11888 1c001804 00c79363 bne              x15, x12, 6         x15:10400042 x12:10400048
            11906500           11891 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400043 x11:00000000 x15:10400042  PA:10400042
            11926500           11911 1c00180e ff7ff06f jal              x0, -10            
            11927500           11912 1c001804 00c79363 bne              x15, x12, 6         x15:10400043 x12:10400048
            11930500           11915 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400044 x11:00000000 x15:10400043  PA:10400043
            11950500           11935 1c00180e ff7ff06f jal              x0, -10            
            11951500           11936 1c001804 00c79363 bne              x15, x12, 6         x15:10400044 x12:10400048
            11954500           11939 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400045 x11:00000000 x15:10400044  PA:10400044
            11974500           11959 1c00180e ff7ff06f jal              x0, -10            
            11975500           11960 1c001804 00c79363 bne              x15, x12, 6         x15:10400045 x12:10400048
            11978500           11963 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400046 x11:00000000 x15:10400045  PA:10400045
            11998500           11983 1c00180e ff7ff06f jal              x0, -10            
            11999500           11984 1c001804 00c79363 bne              x15, x12, 6         x15:10400046 x12:10400048
            12002500           11987 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400047 x11:00000000 x15:10400046  PA:10400046
            12022500           12007 1c00180e ff7ff06f jal              x0, -10            
            12023500           12008 1c001804 00c79363 bne              x15, x12, 6         x15:10400047 x12:10400048
            12026500           12011 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10400048 x11:00000000 x15:10400047  PA:10400047
            12046500           12031 1c00180e ff7ff06f jal              x0, -10            
            12047500           12032 1c001804 00c79363 bne              x15, x12, 6         x15:10400048 x12:10400048
            12048500           12033 1c001808 00008067 jalr             x0, x1, 0            x1:1c0012fc
            12050500           12035 1c0012fc 1c0027b7 lui              x15, 0x1c002000     x15=1c002000
            12051500           12036 1c001300 6a87a783 lw               x15, 1704(x15)      x15=1c2fff50 x15:1c002000  PA:1c0026a8
            12065500           12050 1c001304 01800713 addi             x14, x0, 24         x14=00000018
            12066500           12051 1c001306 00c12083 lw               x1, 12(x2)           x1=1c001406  x2:10000930  PA:1000093c
            12067500           12052 1c001308 42e487b3 p.mac            x15, x9, x14        x15=1c2fff68 x15:1c2fff50  x9:00000001 x14:00000018
            12068500           12053 1c00130c 00201737 lui              x14, 0x201000       x14=00201000
            12069500           12054 1c001310 e0470713 addi             x14, x14, -508      x14=00200e04 x14:00201000
            12070500           12055 1c001314 00e40433 add              x8, x8, x14          x8=10600e04  x8:10400000 x14:00200e04
            12071500           12056 1c001316 00412483 lw               x9, 4(x2)            x9=00000001  x2:10000930  PA:10000934
            12072500           12057 1c001318 0087aa23 sw               x8, 20(x15)          x8:10600e04 x15:1c2fff68  PA:1c2fff7c
            12090500           12075 1c00131a 00812403 lw               x8, 8(x2)            x8=00000001  x2:10000930  PA:10000938
            12091500           12076 1c00131c 0007a623 sw               x0, 12(x15)         x15:1c2fff68  PA:1c2fff74
            12109500           12094 1c001320 01010113 addi             x2, x2, 16           x2=10000940  x2:10000930
            12110500           12095 1c001322 00008067 jalr             x0, x1, 0            x1:1c001406
            12112500           12097 1c001406 00800533 add              x10, x0, x8         x10=00000001  x8:00000001
            12113500           12098 1c001408 e0dff0ef jal              x1, -500             x1=1c00140a
            12131500           12116 1c001214 1c0027b7 lui              x15, 0x1c002000     x15=1c002000
            12132500           12117 1c001218 69c7a703 lw               x14, 1692(x15)      x14=10000990 x15:1c002000  PA:1c00269c
            12147500           12132 1c00121c 100017b7 lui              x15, 0x10001000     x15=10001000
            12151500           12136 1c001220 01651593 slli             x11, x10, 0x16      x11=00400000 x10:00000001
            12152500           12137 1c001224 000ff637 lui              x12, 0xff000        x12=000ff000
            12153500           12138 1c001228 00251513 slli             x10, x10, 0x2       x10=00000004 x10:00000001
            12154500           12139 1c00122a 99078793 addi             x15, x15, -1648     x15=10000990 x15:10001000
            12155500           12140 1c00122e 67060613 addi             x12, x12, 1648      x12=000ff670 x12:000ff000
            12156500           12141 1c001232 00f585b3 add              x11, x11, x15       x11=10400990 x11:00400000 x15:10000990
            12157500           12142 1c001234 00e50533 add              x10, x10, x14       x10=10000994 x10:00000004 x14:10000990
            12158500           12143 1c001236 efdff06f jal              x0, -260           
            12160500           12145 1c001132 00758793 addi             x15, x11, 7         x15=10400997 x11:10400990
            12161500           12146 1c001136 c407b7b3 p.bclr           x15, x15, 2, 0      x15=10400990 x15:10400997
            12162500           12147 1c00113a 40b785b3 sub              x11, x15, x11       x11=00000000 x15:10400990 x11:10400990
            12163500           12148 1c00113e 00f52023 sw               x15, 0(x10)         x15:10400990 x10:10000994  PA:10000994
            12164500           12149 1c001140 40b60633 sub              x12, x12, x11       x12=000ff670 x12:000ff670 x11:00000000
            12165500           12150 1c001142 00c05763 bge              x0, x12, 14         x12:000ff670
            12166500           12151 1c001146 c4063633 p.bclr           x12, x12, 2, 0      x12=000ff670 x12:000ff670
            12167500           12152 1c00114a 00c7a023 sw               x12, 0(x15)         x12:000ff670 x15:10400990  PA:10400990
            12187500           12172 1c00114c 0007a223 sw               x0, 4(x15)          x15:10400990  PA:10400994
            12207500           12192 1c001150 00008067 jalr             x0, x1, 0            x1:1c00140a
            12208500           12193 1c00140a 6a8aa783 lw               x15, 1704(x21)      x15=1c2fff50 x21:1c002000  PA:1c0026a8
            12227500           12212 1c00140e 04040413 addi             x8, x8, 64           x8=00000041  x8:00000001
            12228500           12213 1c001412 01641413 slli             x8, x8, 0x16         x8=10400000  x8:00000041
            12229500           12214 1c001414 00fa0a33 add              x20, x20, x15       x20=1c2fff68 x20:00000018 x15:1c2fff50
            12230500           12215 1c001416 002017b7 lui              x15, 0x201000       x15=00201000
            12231500           12216 1c00141a 40078793 addi             x15, x15, 1024      x15=00201400 x15:00201000
            12232500           12217 1c00141e fff00713 addi             x14, x0, -1         x14=ffffffff
            12249500           12234 1c001420 000a2223 sw               x0, 4(x20)          x20:1c2fff68  PA:1c2fff6c
            12267500           12252 1c001424 00e467a3 p.sw             x14, x0(x8)         x14:ffffffff  x8:10400000  PA:10601400
            12293500           12278 1c001428 00c12683 lw               x13, 12(x2)         x13=100fc720  x2:10000940  PA:1000094c
            12294500           12279 1c00142a 002007b7 lui              x15, 0x200000       x15=00200000
            12311500           12296 1c00142e 1c000737 lui              x14, 0x1c000000     x14=1c000000
            12312500           12297 1c001432 04078793 addi             x15, x15, 64        x15=00200040 x15:00200000
            12313500           12298 1c001436 08070713 addi             x14, x14, 128       x14=1c000080 x14:1c000000
            12314500           12299 1c00143a 008787b3 add              x15, x15, x8        x15=10600040 x15:00200040  x8:10400000
            12315500           12300 1c00143c 00000613 addi             x12, x0, 0          x12=00000000
            12332500           12317 1c00143e ce073733 p.bclr           x14, x14, 7, 0      x14=1c000000 x14:1c000080
            12333500           12318 1c001442 01364963 blt              x12, x19, 18        x12:00000000 x19:00000008
            12336500           12321 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=10600044 x14:1c000000 x15:10600040  PA:10600040
            12359500           12344 1c001458 00160613 addi             x12, x12, 1         x12=00000001 x12:00000000
            12360500           12345 1c00145a fe9ff06f jal              x0, -24            
            12362500           12347 1c001442 01364963 blt              x12, x19, 18        x12:00000001 x19:00000008
            12365500           12350 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=10600048 x14:1c000000 x15:10600044  PA:10600044
            12388500           12373 1c001458 00160613 addi             x12, x12, 1         x12=00000002 x12:00000001
            12389500           12374 1c00145a fe9ff06f jal              x0, -24            
            12391500           12376 1c001442 01364963 blt              x12, x19, 18        x12:00000002 x19:00000008
            12394500           12379 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=1060004c x14:1c000000 x15:10600048  PA:10600048
            12417500           12402 1c001458 00160613 addi             x12, x12, 1         x12=00000003 x12:00000002
            12418500           12403 1c00145a fe9ff06f jal              x0, -24            
            12420500           12405 1c001442 01364963 blt              x12, x19, 18        x12:00000003 x19:00000008
            12423500           12408 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=10600050 x14:1c000000 x15:1060004c  PA:1060004c
            12446500           12431 1c001458 00160613 addi             x12, x12, 1         x12=00000004 x12:00000003
            12447500           12432 1c00145a fe9ff06f jal              x0, -24            
            12449500           12434 1c001442 01364963 blt              x12, x19, 18        x12:00000004 x19:00000008
            12452500           12437 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=10600054 x14:1c000000 x15:10600050  PA:10600050
            12475500           12460 1c001458 00160613 addi             x12, x12, 1         x12=00000005 x12:00000004
            12476500           12461 1c00145a fe9ff06f jal              x0, -24            
            12478500           12463 1c001442 01364963 blt              x12, x19, 18        x12:00000005 x19:00000008
            12481500           12466 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=10600058 x14:1c000000 x15:10600054  PA:10600054
            12504500           12489 1c001458 00160613 addi             x12, x12, 1         x12=00000006 x12:00000005
            12505500           12490 1c00145a fe9ff06f jal              x0, -24            
            12507500           12492 1c001442 01364963 blt              x12, x19, 18        x12:00000006 x19:00000008
            12510500           12495 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=1060005c x14:1c000000 x15:10600058  PA:10600058
            12533500           12518 1c001458 00160613 addi             x12, x12, 1         x12=00000007 x12:00000006
            12534500           12519 1c00145a fe9ff06f jal              x0, -24            
            12536500           12521 1c001442 01364963 blt              x12, x19, 18        x12:00000007 x19:00000008
            12539500           12524 1c001454 00e7a22b p.sw             x14, 4(x15!)        x15=10600060 x14:1c000000 x15:1060005c  PA:1060005c
            12562500           12547 1c001458 00160613 addi             x12, x12, 1         x12=00000008 x12:00000007
            12563500           12548 1c00145a fe9ff06f jal              x0, -24            
            12565500           12550 1c001442 01364963 blt              x12, x19, 18        x12:00000008 x19:00000008
            12566500           12551 1c001446 002007b7 lui              x15, 0x200000       x15=00200000
            12567500           12552 1c00144a 00878793 addi             x15, x15, 8         x15=00200008 x15:00200000
            12568500           12553 1c00144c fff00713 addi             x14, x0, -1         x14=ffffffff
            12569500           12554 1c00144e 00e467a3 p.sw             x14, x0(x8)         x14:ffffffff  x8:10400000  PA:10600008
            12592500           12577 1c001452 f85ff06f jal              x0, -124           
            12593500           12578 1c0013d6 00068363 beq              x13, x0, 6          x13:100fc720
            12594500           12579 1c0013d8 00d00533 add              x10, x0, x13        x10=100fc720 x13:100fc720
            12595500           12580 1c0013da c1dff0ef jal              x1, -996             x1=1c0013dc
            12613500           12598 1c000ff6 ff010113 addi             x2, x2, -16          x2=10000930  x2:10000940
            12614500           12599 1c000ff8 00112623 sw               x1, 12(x2)           x1:1c0013dc  x2:10000930  PA:1000093c
            12615500           12600 1c000ffa 00812423 sw               x8, 8(x2)            x8:10400000  x2:10000930  PA:10000938
            12616500           12601 1c000ffc 30047473 csrrci           x8, 0x00000008, 0x300  x8=00001800
            12633500           12618 1c001000 00c52783 lw               x15, 12(x10)        x15=1000013c x10:100fc720  PA:100fc72c
            12634500           12619 1c001002 00052423 sw               x0, 8(x10)          x10:100fc720  PA:100fc728
            12635500           12620 1c001006 0007a703 lw               x14, 0(x15)         x14=00000000 x15:1000013c  PA:1000013c
            12637500           12622 1c001008 00071e63 bne              x14, x0, 28         x14:00000000
            12638500           12623 1c00100a 00a7a023 sw               x10, 0(x15)         x10:100fc720 x15:1000013c  PA:1000013c
            12639500           12624 1c00100c 00a7a223 sw               x10, 4(x15)         x10:100fc720 x15:1000013c  PA:10000140
            12640500           12625 1c00100e 00c7a503 lw               x10, 12(x15)        x10=00000000 x15:1000013c  PA:10000148
            12656500           12641 1c001010 00050463 beq              x10, x0, 8          x10:00000000
            12659500           12644 1c001018 30041073 csrrw            x0, x8, 0x300        x8:00001800
            12663500           12648 1c00101c 00c12083 lw               x1, 12(x2)           x1=1c0013dc  x2:10000930  PA:1000093c
            12664500           12649 1c00101e 00812403 lw               x8, 8(x2)            x8=10400000  x2:10000930  PA:10000938
            12677500           12662 1c001020 01010113 addi             x2, x2, 16           x2=10000940  x2:10000930
            12678500           12663 1c001022 00008067 jalr             x0, x1, 0            x1:1c0013dc
            12680500           12665 1c0013dc 30091073 csrrw            x0, x18, 0x300      x18:00001808
            12684500           12669 1c0013e0 02c12083 lw               x1, 44(x2)           x1=1c000a7c  x2:10000940  PA:1000096c
            12685500           12670 1c0013e2 02812403 lw               x8, 40(x2)           x8=00000002  x2:10000940  PA:10000968
            12686500           12671 1c0013e4 02412483 lw               x9, 36(x2)           x9=100fc720  x2:10000940  PA:10000964
            12687500           12672 1c0013e6 02012903 lw               x18, 32(x2)         x18=00000000  x2:10000940  PA:10000960
            12688500           12673 1c0013e8 01c12983 lw               x19, 28(x2)         x19=00000000  x2:10000940  PA:1000095c
            12689500           12674 1c0013ea 01812a03 lw               x20, 24(x2)         x20=00000000  x2:10000940  PA:10000958
            12690500           12675 1c0013ec 01412a83 lw               x21, 20(x2)         x21=00000000  x2:10000940  PA:10000954
            12691500           12676 1c0013ee 03010113 addi             x2, x2, 48           x2=10000970  x2:10000940
            12692500           12677 1c0013f0 00008067 jalr             x0, x1, 0            x1:1c000a7c
            12694500           12679 1c000a7c fe4439e3 p.bneimm         x8, -14              x8:00000002
            12697500           12682 1c000a6e 008005b3 add              x11, x0, x8         x11=00000002  x8:00000002
            12698500           12683 1c000a70 009006b3 add              x13, x0, x9         x13=100fc720  x9:100fc720
            12699500           12684 1c000a72 00140413 addi             x8, x8, 1            x8=00000003  x8:00000002
            12700500           12685 1c000a74 00000613 addi             x12, x0, 0          x12=00000000
            12701500           12686 1c000a76 00100513 addi             x10, x0, 1          x10=00000001
            12702500           12687 1c000a78 12b000ef jal              x1, 2346             x1=1c000a7c
            12704500           12689 1c0013a2 fd010113 addi             x2, x2, -48          x2=10000940  x2:10000970
            12705500           12690 1c0013a4 02812423 sw               x8, 40(x2)           x8:00000003  x2:10000940  PA:10000968
            12706500           12691 1c0013a6 00b00433 add              x8, x0, x11          x8=00000002 x11:00000002
            12707500           12692 1c0013a8 02112623 sw               x1, 44(x2)           x1:1c000a7c  x2:10000940  PA:1000096c
            12708500           12693 1c0013aa 02912223 sw               x9, 36(x2)           x9:100fc720  x2:10000940  PA:10000964
            12709500           12694 1c0013ac 03212023 sw               x18, 32(x2)         x18:00000000  x2:10000940  PA:10000960
            12710500           12695 1c0013ae 01312e23 sw               x19, 28(x2)         x19:00000000  x2:10000940  PA:1000095c
            12711500           12696 1c0013b0 01412c23 sw               x20, 24(x2)         x20:00000000  x2:10000940  PA:10000958
            12712500           12697 1c0013b2 01512a23 sw               x21, 20(x2)         x21:00000000  x2:10000940  PA:10000954
            12713500           12698 1c0013b4 30047973 csrrci           x18, 0x00000008, 0x300 x18=00001808
            12717500           12702 1c0013b8 01800a13 addi             x20, x0, 24         x20=00000018
            12718500           12703 1c0013ba 03458a33 mul              x20, x11, x20       x20=00000030 x11:00000002 x20:00000018
            12719500           12704 1c0013be 1c002737 lui              x14, 0x1c002000     x14=1c002000
            12720500           12705 1c0013c2 6a872783 lw               x15, 1704(x14)      x15=1c2fff50 x14:1c002000  PA:1c0026a8
            12735500           12720 1c0013c6 00e00ab3 add              x21, x0, x14        x21=1c002000 x14:1c002000
            12736500           12721 1c0013c8 014787b3 add              x15, x15, x20       x15=1c2fff80 x15:1c2fff50 x20:00000030
            12737500           12722 1c0013ca 0007a703 lw               x14, 0(x15)         x14=00000000 x15:1c2fff80  PA:1c2fff80
            12752500           12737 1c0013cc 02050363 beq              x10, x0, 38         x10:00000001
            12753500           12738 1c0013ce 00170713 addi             x14, x14, 1         x14=00000001 x14:00000000
            12754500           12739 1c0013d0 00e7a023 sw               x14, 0(x15)         x14:00000001 x15:1c2fff80  PA:1c2fff80
            12772500           12757 1c0013d2 0007a483 lw               x9, 0(x15)           x9=00000001 x15:1c2fff80  PA:1c2fff80
            12787500           12772 1c0013d4 02049163 bne              x9, x0, 34           x9:00000001
            12790500           12775 1c0013f6 fe14b3e3 p.bneimm         x9, -26              x9:00000001
            12791500           12776 1c0013fa 00800993 addi             x19, x0, 8          x19=00000008
            12792500           12777 1c0013fe 04040f63 beq              x8, x0, 94           x8:00000002
            12793500           12778 1c001400 00800533 add              x10, x0, x8         x10=00000002  x8:00000002
            12794500           12779 1c001402 00d12623 sw               x13, 12(x2)         x13:100fc720  x2:10000940  PA:1000094c
            12795500           12780 1c001404 ed3ff0ef jal              x1, -302             x1=1c001406
            12797500           12782 1c0012d6 ff010113 addi             x2, x2, -16          x2=10000930  x2:10000940
            12798500           12783 1c0012d8 00812423 sw               x8, 8(x2)            x8:00000002  x2:10000930  PA:10000938
            12799500           12784 1c0012da 00912223 sw               x9, 4(x2)            x9:00000001  x2:10000930  PA:10000934
            12800500           12785 1c0012dc 04050413 addi             x8, x10, 64          x8=00000042 x10:00000002
            12801500           12786 1c0012e0 00a004b3 add              x9, x0, x10          x9=00000002 x10:00000002
            12802500           12787 1c0012e2 1b000537 lui              x10, 0x1b000000     x10=1b000000
            12803500           12788 1c0012e6 00850513 addi             x10, x10, 8         x10=1b000008 x10:1b000000
            12804500           12789 1c0012ea 01641413 slli             x8, x8, 0x16         x8=10800000  x8:00000042
            12805500           12790 1c0012ec e6c53533 p.bclr           x10, x10, 19, 12    x10=00000008 x10:1b000008
            12806500           12791 1c0012f0 00850533 add              x10, x10, x8        x10=10800008 x10:00000008  x8:10800000
            12807500           12792 1c0012f2 04000613 addi             x12, x0, 64         x12=00000040
            12808500           12793 1c0012f6 00000593 addi             x11, x0, 0          x11=00000000
            12809500           12794 1c0012f8 00112623 sw               x1, 12(x2)           x1:1c001406  x2:10000930  PA:1000093c
            12810500           12795 1c0012fa 506000ef jal              x1, 1286             x1=1c0012fc
            12812500           12797 1c001800 00a60633 add              x12, x12, x10       x12=10800048 x12:00000040 x10:10800008
            12813500           12798 1c001802 00a007b3 add              x15, x0, x10        x15=10800008 x10:10800008
            12814500           12799 1c001804 00c79363 bne              x15, x12, 6         x15:10800008 x12:10800048
            12817500           12802 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800009 x11:00000000 x15:10800008  PA:10800008
            12837500           12822 1c00180e ff7ff06f jal              x0, -10            
            12838500           12823 1c001804 00c79363 bne              x15, x12, 6         x15:10800009 x12:10800048
            12841500           12826 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1080000a x11:00000000 x15:10800009  PA:10800009
            12861500           12846 1c00180e ff7ff06f jal              x0, -10            
            12862500           12847 1c001804 00c79363 bne              x15, x12, 6         x15:1080000a x12:10800048
            12865500           12850 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1080000b x11:00000000 x15:1080000a  PA:1080000a
            12885500           12870 1c00180e ff7ff06f jal              x0, -10            
            12886500           12871 1c001804 00c79363 bne              x15, x12, 6         x15:1080000b x12:10800048
            12889500           12874 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1080000c x11:00000000 x15:1080000b  PA:1080000b
            12909500           12894 1c00180e ff7ff06f jal              x0, -10            
            12910500           12895 1c001804 00c79363 bne              x15, x12, 6         x15:1080000c x12:10800048
            12913500           12898 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1080000d x11:00000000 x15:1080000c  PA:1080000c
            12933500           12918 1c00180e ff7ff06f jal              x0, -10            
            12934500           12919 1c001804 00c79363 bne              x15, x12, 6         x15:1080000d x12:10800048
            12937500           12922 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1080000e x11:00000000 x15:1080000d  PA:1080000d
            12957500           12942 1c00180e ff7ff06f jal              x0, -10            
            12958500           12943 1c001804 00c79363 bne              x15, x12, 6         x15:1080000e x12:10800048
            12961500           12946 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=1080000f x11:00000000 x15:1080000e  PA:1080000e
            12981500           12966 1c00180e ff7ff06f jal              x0, -10            
            12982500           12967 1c001804 00c79363 bne              x15, x12, 6         x15:1080000f x12:10800048
            12985500           12970 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800010 x11:00000000 x15:1080000f  PA:1080000f
            13005500           12990 1c00180e ff7ff06f jal              x0, -10            
            13006500           12991 1c001804 00c79363 bne              x15, x12, 6         x15:10800010 x12:10800048
            13009500           12994 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800011 x11:00000000 x15:10800010  PA:10800010
            13029500           13014 1c00180e ff7ff06f jal              x0, -10            
            13030500           13015 1c001804 00c79363 bne              x15, x12, 6         x15:10800011 x12:10800048
            13033500           13018 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800012 x11:00000000 x15:10800011  PA:10800011
            13053500           13038 1c00180e ff7ff06f jal              x0, -10            
            13054500           13039 1c001804 00c79363 bne              x15, x12, 6         x15:10800012 x12:10800048
            13057500           13042 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800013 x11:00000000 x15:10800012  PA:10800012
            13077500           13062 1c00180e ff7ff06f jal              x0, -10            
            13078500           13063 1c001804 00c79363 bne              x15, x12, 6         x15:10800013 x12:10800048
            13081500           13066 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800014 x11:00000000 x15:10800013  PA:10800013
            13101500           13086 1c00180e ff7ff06f jal              x0, -10            
            13102500           13087 1c001804 00c79363 bne              x15, x12, 6         x15:10800014 x12:10800048
            13105500           13090 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800015 x11:00000000 x15:10800014  PA:10800014
            13125500           13110 1c00180e ff7ff06f jal              x0, -10            
            13126500           13111 1c001804 00c79363 bne              x15, x12, 6         x15:10800015 x12:10800048
            13129500           13114 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800016 x11:00000000 x15:10800015  PA:10800015
            13149500           13134 1c00180e ff7ff06f jal              x0, -10            
            13150500           13135 1c001804 00c79363 bne              x15, x12, 6         x15:10800016 x12:10800048
            13153500           13138 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800017 x11:00000000 x15:10800016  PA:10800016
            13173500           13158 1c00180e ff7ff06f jal              x0, -10            
            13174500           13159 1c001804 00c79363 bne              x15, x12, 6         x15:10800017 x12:10800048
            13177500           13162 1c00180a 00b780ab p.sb             x11, 1(x15!)        x15=10800018 x11:00000000 x15:10800017  PA:10800017
            13197500           13182 1c00180e ff7ff06f jal              x0, -10            
